id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
803	3421	3422	name	3422	MISC	-	O	fm	1	pl	803	de Sterns
804	3424	3424	name	3424	PER	-	O	-	-	both	803	Luthersch
805	3427	3427	pronoun	3427	-	1	O	m	1	sg	1	ik
806	3429	3430	noun	3430	-	-	O	n	0	sg	806	mijn brief
807	3429	3429	pronoun	3429	-	1	O	m	1	sg	1	mijn
808	3432	3432	pronoun	3432	-	2	O	fm	1	sg	1	Ge
809	3435	3437	name	3437	PER	-	O	fm	1	sg	390	de oude Stern
810	3441	3443	name	3443	ORG	-	O	n	0	both	55	Busselinck & Waterman
811	3448	3451	noun	3449	-	-	O	n	0	sg	811	de jonge bij ons
812	3451	3451	pronoun	3451	-	1	O	fm	1	pl	198	ons
813	3453	3454	noun	3454	-	-	O	n	0	sg	412	't kantoor
814	3457	3457	pronoun	3457	-	1	O	m	1	sg	1	Ik
815	3462	3463	noun	3463	-	-	O	n	0	sg	815	het antwoord
816	3471	3472	noun	3472	-	-	O	n	0	sg	816	mijn boek
817	3471	3471	pronoun	3471	-	1	O	m	1	sg	1	mijn
818	3475	3476	noun	3475	-	-	O	-	-	sg	759	eenigen tijd
819	3478	3478	pronoun	3478	-	1	O	m	1	sg	1	ik
820	3482	3483	name	3483	LOC	-	O	n	0	sg	820	de Kalverstraat
821	3490	3491	noun	3491	-	-	O	n	0	sg	821	den winkel
822	3493	3494	noun	3494	-	-	O	n	0	sg	822	een kruienier
823	3496	3496	pronoun	3496	-	-	O	n	0	sg	822	die
824	3497	3497	pronoun	3497	-	3	O	n	0	sg	821	zich
825	3500	3507	noun	3501	-	-	O	n	0	sg	825	het sorteeren van een partijtje Java , ordinair
826	3503	3505	name	3505	LOC	-	O	n	0	sg	826	een partijtje Java
827	3509	3509	noun	3509	-	-	O	n	0	sg	827	mooi-geel
828	3511	3511	name	3511	PER	-	O	fm	1	sg	828	Cheribonaard
829	3517	3517	noun	3517	-	-	O	n	0	sg	829	veegsel
830	3519	3519	pronoun	3519	-	3	O	n	0	sg	829	dat
831	3520	3520	pronoun	3520	-	1	O	m	1	sg	1	me
832	3525	3525	pronoun	3525	-	1	O	m	1	sg	1	ik
833	3533	3533	pronoun	3533	-	1	O	m	1	sg	1	mij
834	3535	3536	noun	3536	-	-	O	m	1	sg	96	een heer
835	3541	3541	pronoun	3541	-	-	O	m	1	sg	96	die
836	3544	3545	noun	3545	-	-	O	n	0	sg	836	een boekwinkel
837	3548	3548	pronoun	3548	-	1	O	m	1	sg	1	me
838	3552	3552	pronoun	3552	-	3	O	m	1	sg	96	Hij
839	3555	3555	pronoun	3555	-	1	O	m	1	sg	1	mij
840	3560	3561	noun	3561	-	-	O	n	0	pl	840	onze blikken
841	3560	3560	pronoun	3560	-	1	O	fm	1	pl	198	onze
842	3563	3563	pronoun	3563	-	3	O	fm	1	pl	803	elkander
843	3566	3566	pronoun	3566	-	1	O	m	1	sg	1	Ik
844	3570	3570	pronoun	3570	-	1	O	m	1	sg	1	ik
845	3575	3576	noun	3576	-	-	O	n	0	sg	829	't veegsel
846	3583	3583	pronoun	3583	-	1	O	m	1	sg	1	ik
847	3589	3589	pronoun	3589	-	3	O	m	1	sg	96	hij
848	3593	3594	noun	3594	-	-	O	-	-	sg	848	de kleeren
849	3599	3599	pronoun	3599	-	1	O	m	1	sg	1	ik
850	3600	3601	noun	3601	-	-	O	n	0	sg	175	de zaak
851	3608	3608	pronoun	3608	-	1	O	m	1	sg	1	mij
852	3609	3610	noun	3610	-	-	O	n	0	sg	852	de gedachte
853	3614	3614	pronoun	3614	-	3	O	m	1	sg	96	hij
854	3616	3616	noun	3616	-	-	O	m	1	sg	96	reiziger
855	3619	3621	noun	3621	-	-	O	n	0	sg	390	een duitsch huis
856	3623	3623	pronoun	3623	-	-	O	m	1	sg	96	die
857	3624	3626	noun	3626	-	-	O	fm	1	sg	857	een solieden makelaar
858	3629	3629	pronoun	3629	-	3	O	m	1	sg	96	Hij
859	3636	3637	name	3637	MISC	-	O	-	-	sg	734	een Duitscher
860	3641	3642	noun	3642	-	-	O	m	1	sg	96	een reiziger
861	3645	3645	pronoun	3645	-	3	O	m	1	sg	96	Hij
862	3651	3652	noun	3652	-	-	O	-	-	sg	862	blauwe oogen
863	3655	3659	noun	3659	-	-	O	n	0	sg	863	in houding en kleeding iets
864	3656	3656	noun	3656	-	-	O	-	-	sg	864	houding
865	3658	3658	noun	3658	-	-	O	-	-	sg	865	kleeding
866	3660	3660	pronoun	3660	-	3	O	n	0	sg	863	dat
867	3661	3662	noun	3662	-	-	O	fm	1	sg	867	den vreemdeling
868	3666	3668	noun	3668	-	-	O	n	0	pl	868	van een behoorlijken
869	3672	3672	pronoun	3672	-	3	O	m	1	sg	96	hem
870	3673	3676	noun	3674	-	-	O	n	0	sg	870	een soort van sjaal
871	3676	3676	noun	3676	-	-	O	n	0	sg	871	sjaal
872	3678	3679	noun	3679	-	-	O	n	0	sg	872	den schouder
873	3681	3681	name	3681	PER	-	O	m	1	sg	114	Frits
874	3684	3684	noun	3684	MISC	-	I	n	0	both	874	shawl
875	3687	3687	pronoun	3687	-	3	O	n	0	sg	870	dit
876	3689	3689	pronoun	3689	-	1	O	m	1	sg	1	ik
877	3693	3693	pronoun	3693	-	3	O	m	1	sg	114	hij
878	3700	3700	pronoun	3700	-	1	O	m	1	sg	1	Ik
879	3702	3703	noun	3703	-	-	O	m	1	sg	879	een klant
880	3709	3709	pronoun	3709	-	3	O	m	1	sg	879	hem
881	3710	3711	noun	3711	-	-	O	n	0	sg	602	een adreskaartje
882	3713	3715	name	3715	PER	-	O	n	1	pl	194	Last & Co
883	3717	3719	noun	3717	-	-	O	fm	1	pl	56	makelaars in koffie
884	3719	3719	noun	3719	-	-	O	m	1	sg	3	koffie
885	3721	3722	name	3722	MISC	-	O	-	-	sg	42	Lauriergracht N
886	3726	3726	pronoun	3726	-	3	O	m	1	sg	879	Hij
887	3730	3731	noun	3731	-	-	O	n	0	sg	887	de gasvlam
888	3737	3737	pronoun	3737	-	1	I	fm	1	sg	888	ik
889	3739	3739	pronoun	3739	-	2	I	fm	1	sg	888	u
890	3742	3742	pronoun	3742	-	1	I	fm	1	sg	888	ik
891	3744	3744	pronoun	3744	-	1	I	fm	1	sg	888	me
892	3747	3747	pronoun	3747	-	1	I	fm	1	sg	888	Ik
893	3749	3750	noun	3750	-	-	I	n	0	sg	893	het genoegen
894	3755	3755	noun	3755	-	-	I	n	0	sg	894	schoolkameraad
895	3757	3757	pronoun	3757	-	1	I	fm	1	sg	888	me
896	3765	3765	pronoun	3765	-	3	I	n	0	sg	894	Dit
897	3767	3768	noun	3768	-	-	I	n	0	sg	894	de naam
898	3776	3776	pronoun	3776	-	1	I	fm	1	sg	888	ik
899	3779	3779	pronoun	3779	-	1	I	fm	1	sg	888	ik
900	3784	3784	pronoun	3784	-	1	I	fm	1	sg	888	ik
901	3786	3787	name	3787	PER	-	I	fm	1	sg	888	m'nheer Droogstoppel
902	3789	3790	name	3790	PER	-	I	fm	1	sg	888	Batavus Droogstoppel
903	3792	3792	name	3792	PER	-	I	mn	1	both	413	Last
904	3794	3794	name	3794	PER	-	I	m	1	sg	194	Co
905	3796	3797	noun	3797	-	-	I	n	0	sg	194	de firma
906	3799	3801	noun	3799	-	-	I	fm	1	pl	56	makelaars in koffie
907	3801	3801	noun	3801	-	-	I	m	1	sg	3	koffie
908	3803	3803	name	3803	PER	-	I	m	1	sg	908	Lauriergr
909	3808	3808	name	3808	PER	-	I	fm	1	sg	888	Droogstoppel
910	3811	3811	pronoun	3811	-	2	I	fm	1	sg	888	ge
911	3812	3812	pronoun	3812	-	1	I	fm	1	sg	888	mij
912	3817	3817	pronoun	3817	-	1	I	fm	1	sg	888	mij
913	3824	3824	pronoun	3824	-	1	I	fm	1	sg	888	ik
914	3825	3825	pronoun	3825	-	3	I	m	1	sg	908	hem
915	3830	3830	pronoun	3830	-	1	I	fm	1	sg	888	ik
916	3831	3831	pronoun	3831	-	1	I	fm	1	sg	888	mij
917	3833	3833	pronoun	3833	-	3	I	m	1	sg	908	hem
918	3841	3841	noun	3841	-	-	I	m	1	sg	918	zonderling
919	3843	3844	noun	3844	-	-	I	n	0	sg	919	zijn gelaat
920	3843	3843	pronoun	3843	-	3	I	-	1	sg	918	zijn
921	3846	3846	pronoun	3846	-	1	I	fm	1	sg	888	mij
922	3847	3848	noun	3848	-	-	I	n	0	sg	922	de uitwerking
923	3850	3850	pronoun	3850	-	1	I	fm	1	sg	888	ik
924	3851	3852	noun	3852	-	-	I	fm	1	sg	924	vreemde parfumerien
925	3864	3864	pronoun	3864	-	2	I	fm	1	sg	888	ge
926	3867	3867	pronoun	3867	-	3	I	n	0	sg	922	dit
927	3870	3870	pronoun	3870	-	1	I	fm	1	sg	888	Ik
928	3874	3874	pronoun	3874	-	3	I	m	1	sg	918	hij
929	3879	3879	pronoun	3879	-	3	I	m	1	sg	918	zich
930	3885	3885	pronoun	3885	-	1	I	fm	1	sg	888	ik
931	3894	3894	pronoun	3894	-	1	I	fm	1	sg	888	me
932	3900	3900	pronoun	3900	-	1	I	fm	1	sg	888	ik
933	3905	3905	pronoun	3905	-	2	I	fm	1	sg	888	gij
934	3906	3906	pronoun	3906	-	3	I	-	-	sg	888	het
935	3909	3909	pronoun	3909	-	1	I	fm	1	sg	888	ik
936	3911	3911	pronoun	3911	-	-	I	-	-	both	936	die
937	3912	3912	pronoun	3912	-	1	I	fm	1	sg	888	mij
938	3914	3915	name	3915	-	-	I	m	1	sg	938	den Griek
939	3924	3924	pronoun	3924	-	3	I	m	1	sg	938	hij
940	3928	3928	pronoun	3928	-	1	I	fm	1	sg	888	ik
941	3934	3934	pronoun	3934	-	2	I	fm	1	sg	888	U
942	3936	3936	pronoun	3936	-	1	O	m	1	sg	1	Ik
943	3939	3939	pronoun	3939	-	1	O	fm	1	pl	198	we
944	3941	3942	noun	3942	-	-	O	n	0	pl	416	ons dertienen
945	3941	3941	pronoun	3941	-	1	O	fm	1	pl	198	ons
946	3944	3945	noun	3945	-	-	O	n	0	sg	412	't kantoor
947	3953	3953	pronoun	3953	-	1	O	fm	1	pl	198	ons
948	3959	3959	pronoun	3959	-	1	O	m	1	sg	1	ik
949	3962	3962	pronoun	3962	-	3	O	m	1	sg	938	hèm
950	3966	3966	pronoun	3966	-	1	O	m	1	sg	1	me
951	3971	3971	pronoun	3971	-	3	O	m	1	sg	938	hij
952	3975	3976	noun	3976	-	-	O	n	0	pl	952	goede omstandigheden
953	3981	3981	pronoun	3981	-	1	O	m	1	sg	1	ik
954	3985	3986	noun	3986	-	-	O	fm	1	sg	954	arme menschen
955	3991	3992	noun	3992	-	-	O	n	0	sg	955	eigen schuld
956	3997	3998	name	3998	LOC	-	O	m	1	sg	96	de Heer
957	4004	4004	pronoun	4004	-	-	O	-	-	sg	957	die
958	4005	4005	pronoun	4005	-	3	O	m	1	sg	96	hem
959	4011	4011	pronoun	4011	-	1	O	m	1	sg	1	ik
960	4016	4016	pronoun	4016	-	1	I	fm	1	pl	960	we
961	4019	4020	noun	4020	-	-	I	n	0	pl	416	ons dertienen
962	4019	4019	pronoun	4019	-	1	I	fm	1	pl	960	ons
963	4024	4025	noun	4025	-	-	I	n	0	sg	963	goeien avend
964	4031	4031	pronoun	4031	-	1	O	m	1	sg	1	ik
965	4033	4033	pronoun	4033	-	3	O	m	1	sg	96	hem
966	4039	4040	noun	4040	-	-	O	n	0	pl	966	dat vragen
967	4042	4042	noun	4042	-	-	O	n	0	pl	967	antwoorden
968	4050	4050	name	4050	PER	-	O	m	1	sg	114	Frits
969	4055	4055	noun	4055	-	-	O	n	0	sg	69	zoo
970	4059	4059	pronoun	4059	-	3	O	n	0	sg	69	dit
971	4061	4061	pronoun	4061	-	1	O	m	1	sg	1	ik
972	4070	4070	pronoun	4070	-	3	O	m	1	sg	114	hem
973	4076	4077	noun	4077	-	-	O	n	0	pl	973	den anderen
974	4080	4080	pronoun	4080	-	1	O	m	1	sg	1	ik
975	4085	4085	pronoun	4085	-	2	O	fm	1	sg	1	ge
976	4087	4088	noun	4088	-	-	O	n	0	sg	566	dit boek
977	4098	4102	noun	4099	-	-	O	fm	1	sg	977	een gevolg van die ontmoeting
978	4101	4102	noun	4102	-	-	O	n	0	sg	978	die ontmoeting
979	4104	4104	pronoun	4104	-	1	O	m	1	sg	1	Ik
980	4115	4115	pronoun	4115	-	3	O	n	0	sg	566	dit
981	4119	4119	pronoun	4119	-	3	O	n	0	sg	566	zijn
982	4122	4122	pronoun	4122	-	-	O	m	1	sg	982	die
983	4123	4123	pronoun	4123	-	1	O	m	1	sg	1	ik
984	4132	4132	pronoun	4132	-	3	O	m	1	sg	982	hij
985	4134	4134	pronoun	4134	-	3	O	n	0	sg	566	het
986	4136	4136	pronoun	4136	-	-	O	-	-	sg	986	die
987	4137	4137	pronoun	4137	-	1	O	m	1	sg	1	mij
988	4139	4143	noun	4140	-	-	O	n	0	pl	988	de handen van den Griek
989	4142	4143	name	4143	-	-	O	m	1	sg	938	den Griek
990	4151	4151	pronoun	4151	-	1	O	m	1	sg	1	ik
991	4154	4154	noun	4154	-	-	O	m	1	sg	991	zeeroovers
992	4161	4161	pronoun	4161	-	1	O	m	1	sg	1	ik
993	4162	4162	noun	4162	-	-	O	n	0	sg	993	twist
994	4166	4167	name	4167	LOC	-	O	n	0	both	994	den Levant
995	4169	4169	pronoun	4169	-	1	O	m	1	sg	1	Ik
996	4171	4171	pronoun	4171	-	2	O	fm	1	sg	1	u
997	4175	4175	pronoun	4175	-	1	O	m	1	sg	1	ik
998	4177	4177	pronoun	4177	-	1	O	m	1	sg	1	mijn
999	4181	4182	noun	4182	-	-	O	f	1	sg	190	mijn vrouw
1000	4181	4181	pronoun	4181	-	1	O	m	1	sg	1	mijn
1001	4184	4185	name	4185	LOC	-	O	n	0	pl	213	den Haag
1002	4191	4191	pronoun	4191	-	1	O	fm	1	pl	198	wij
1003	4192	4193	name	4193	ORG	-	O	n	0	sg	1003	het Mauritshuis
1004	4197	4197	noun	4197	-	-	O	n	0	sg	215	flanel
1005	4203	4203	pronoun	4203	-	3	O	n	0	sg	215	Dit
1006	4205	4207	noun	4207	-	-	O	n	0	sg	215	het eenige uitstapje
1007	4208	4208	pronoun	4208	-	3	O	n	0	sg	215	dat
1008	4209	4210	noun	4210	-	-	O	n	0	pl	546	de zaken
1009	4211	4211	pronoun	4211	-	1	O	m	1	sg	1	mij
1010	4220	4220	pronoun	4220	-	1	O	fm	1	pl	198	ons
1011	4226	4227	name	4226	LOC	-	O	n	0	sg	702	Amsterdam zelf
1012	4229	4229	pronoun	4229	-	3	O	m	1	sg	991	hij
1013	4230	4230	noun	4230	-	-	O	-	-	sg	1013	om-mijnentwil
1014	4231	4232	name	4232	-	-	O	m	1	sg	938	een Griek
1015	4233	4237	noun	4234	-	-	O	n	0	sg	105	den neus aan 't bloeden
1016	4241	4241	pronoun	4241	-	3	O	m	1	sg	991	hij
1017	4243	4243	pronoun	4243	-	3	O	m	1	sg	991	zich
1018	4246	4246	noun	4246	-	-	O	n	0	pl	8	dingen
1019	4247	4247	pronoun	4247	-	-	O	n	0	pl	8	die
1020	4248	4248	pronoun	4248	-	3	O	m	1	sg	991	hem
1021	4262	4262	pronoun	4262	-	1	O	m	1	sg	1	ik
1022	4266	4266	name	4266	MISC	-	O	n	0	sg	743	September
1023	4271	4273	noun	4271	-	-	O	n	0	sg	1023	kermis te Amsterdam
1024	4273	4273	name	4273	LOC	-	O	n	0	sg	702	Amsterdam
1025	4276	4280	noun	4278	-	-	O	fm	1	pl	1025	mijn oude luî van voornemen
1026	4276	4276	pronoun	4276	-	1	O	m	1	sg	1	mijn
1027	4280	4280	noun	4280	-	-	O	n	0	sg	1027	voornemen
1028	4282	4283	noun	4283	-	-	O	fm	1	sg	1028	een predikant
1029	4285	4285	pronoun	4285	-	1	O	m	1	sg	1	mij
1030	4290	4290	pronoun	4290	-	1	O	m	1	sg	1	ik
1031	4291	4291	name	4291	-	-	O	n	0	sg	1031	latijn
1032	4295	4295	pronoun	4295	-	1	O	m	1	sg	1	ik
1033	4296	4296	pronoun	4296	-	1	O	m	1	sg	1	mijzelf
1034	4301	4301	pronoun	4301	-	3	O	fm	1	sg	1028	men
1035	4302	4302	noun	4302	-	-	O	n	0	sg	1031	latijn
1036	4308	4309	noun	4309	-	-	O	n	0	sg	760	't hollandsch
1037	4314	4314	name	4314	-	-	I	m	1	sg	1037	God
1038	4321	4321	pronoun	4321	-	1	O	m	1	sg	1	ik
1039	4324	4325	noun	4325	-	-	O	-	-	sg	1039	de latijnsche
1040	4326	4326	noun	4326	-	-	O	-	-	sg	1	school
1041	4330	4330	pronoun	4330	-	3	O	fm	1	pl	1025	ze
1042	4331	4331	noun	4331	-	-	O	-	-	sg	1042	gijmnasium
1043	4336	4336	noun	4336	-	-	O	n	0	sg	1023	kermis
1044	4339	4339	name	4339	LOC	-	O	n	0	sg	702	Amsterdam
1045	4342	4342	pronoun	4342	-	1	O	m	1	sg	1	ik
1046	4345	4346	name	4346	LOC	-	O	n	0	both	1046	de Westermarkt
1047	4348	4348	noun	4348	-	-	O	n	0	pl	1047	kramen
1048	4352	4352	pronoun	4352	-	2	O	m	1	sg	1	ge
1049	4353	4354	name	4354	-	-	O	m	1	sg	1	een Amsterdammer
1050	4362	4363	noun	4363	-	-	O	n	0	sg	1050	mijn leeftijd
1051	4362	4362	pronoun	4362	-	1	O	m	1	sg	1	mijn
1052	4366	4366	pronoun	4366	-	2	O	m	1	sg	1	ge
1053	4367	4367	pronoun	4367	-	2	O	m	1	sg	1	u
1054	4371	4372	noun	4372	-	-	O	-	-	sg	1054	één was
1055	4374	4374	pronoun	4374	-	-	O	-	-	sg	1054	die
1056	4377	4379	noun	4379	-	-	O	-	-	sg	862	de zwarte oogen
1057	4381	4386	noun	4383	-	-	O	n	0	pl	1057	de lange vlechten van een meisje
1058	4385	4386	noun	4386	-	-	O	f	1	sg	348	een meisje
1059	4388	4388	pronoun	4388	-	3	O	fn	-	sg	348	dat
1060	4390	4391	name	4391	MISC	-	O	n	0	sg	1060	een Griekin
1061	4396	4397	noun	4397	-	-	O	m	1	sg	938	haar vader
1062	4396	4396	pronoun	4396	-	3	O	n	0	sg	1060	haar
1063	4399	4400	name	4400	-	-	O	m	1	sg	938	een Griek
1064	4404	4404	pronoun	4404	-	3	O	m	1	sg	938	hij
1065	4409	4410	name	4410	-	-	O	m	1	sg	938	een Griek
1066	4412	4412	pronoun	4412	-	3	O	n	0	pl	1057	Ze
1067	4414	4415	noun	4415	-	-	O	n	0	sg	1067	allerlei reukgoed
1068	4417	4417	pronoun	4417	-	1	O	m	1	sg	1	Ik
1069	4423	4424	noun	4424	-	-	O	f	1	sg	348	het meisje
1070	4431	4432	noun	4432	-	-	O	n	0	sg	1070	den moed
1071	4435	4436	noun	4436	-	-	O	n	0	sg	1071	haar aantespreken
1072	4435	4435	pronoun	4435	-	3	O	n	0	sg	1070	haar
1073	4438	4438	pronoun	4438	-	3	O	n	0	sg	1070	Dit
1074	4440	4440	pronoun	4440	-	1	O	m	1	sg	1	mij
1075	4447	4450	noun	4447	-	-	O	f	1	pl	1075	meisjes van achttien jaren
1076	4452	4453	noun	4453	-	-	O	m	1	sg	1076	een jongen
1077	4458	4459	noun	4459	-	-	O	fm	1	sg	112	een kind
1078	4464	4464	pronoun	4464	-	3	O	f	1	pl	1075	ze
1079	4470	4470	pronoun	4470	-	1	O	m	1	pl	198	wij
1080	4472	4474	noun	4472	-	-	O	m	1	pl	198	jongens van quarta
1081	4474	4474	noun	4474	-	-	O	m	1	sg	1081	quarta
1082	4480	4481	name	4481	LOC	-	O	n	0	both	1046	de Westermarkt
1083	4483	4484	noun	4484	-	-	O	f	1	sg	348	dat meisje
1084	4490	4490	pronoun	4490	-	3	O	m	1	sg	1081	hij
1085	4491	4491	pronoun	4491	-	-	O	m	1	sg	1085	die
1086	4494	4494	pronoun	4494	-	1	O	m	1	sg	1	me
1087	4497	4498	noun	4498	-	-	O	n	0	sg	871	zijn sjaal
1088	4497	4497	pronoun	4497	-	3	O	mn	-	sg	1085	zijn
1089	4504	4504	pronoun	4504	-	3	O	m	1	sg	1085	hij
1090	4511	4512	noun	4512	-	-	O	n	0	pl	973	de anderen
1091	4521	4522	name	4522	ORG	-	O	-	-	sg	1060	de Griekin
1092	4527	4527	pronoun	4527	-	3	O	m	1	sg	1085	hij
1093	4529	4533	noun	4530	-	-	O	mn	-	sg	1085	de primus van onze klasse
1094	4532	4533	noun	4533	-	-	O	n	0	sg	1094	onze klasse
1095	4532	4532	pronoun	4532	-	1	O	m	1	pl	198	onze
1096	4538	4538	pronoun	4538	-	3	O	m	1	sg	1085	hij
1097	4540	4540	pronoun	4540	-	3	O	n	0	sg	1094	dit
1098	4542	4542	pronoun	4542	-	1	O	m	1	sg	1	ik
1099	4546	4546	pronoun	4546	-	3	O	m	1	sg	1085	hij
1100	4558	4558	pronoun	4558	-	3	O	m	1	sg	1085	hij
1101	4560	4560	pronoun	4560	-	1	O	m	1	pl	198	ons
1102	4563	4563	pronoun	4563	-	1	O	m	1	pl	198	we
1103	4566	4566	pronoun	4566	-	1	O	m	1	pl	198	we
1104	4570	4571	noun	4571	-	-	O	n	0	pl	1104	ons tienen
1105	4570	4570	pronoun	4570	-	1	O	m	1	pl	198	ons
1106	4576	4577	noun	4577	-	-	O	n	0	sg	1106	de kraam
1107	4581	4582	name	4582	PER	-	O	fn	1	sg	1060	die Griekin
1108	4590	4590	pronoun	4590	-	1	O	m	1	pl	198	wij
1109	4595	4597	noun	4595	-	-	O	-	-	sg	758	kennis met haar
1110	4597	4597	pronoun	4597	-	3	O	fn	1	sg	1060	haar
1111	4611	4612	noun	4612	-	-	O	n	0	sg	1106	die kraam
1112	4619	4621	noun	4621	-	-	O	n	0	sg	1112	de goede raad
1113	4628	4630	noun	4630	-	-	O	-	-	pl	1113	de stoute schoenen
1114	4634	4636	name	4636	MISC	-	O	n	0	sg	1071	het meisjen aantespreken
1115	4650	4651	noun	4651	-	-	O	n	0	sg	1115	het lot
1116	4654	4654	pronoun	4654	-	1	O	m	1	sg	1	mij
1117	4658	4658	pronoun	4658	-	1	O	m	1	sg	1	ik
1118	4661	4661	pronoun	4661	-	1	O	m	1	sg	1	ik
1119	4664	4664	noun	4664	-	-	O	n	0	pl	1119	gevaren
1120	4667	4667	pronoun	4667	-	1	O	m	1	sg	1	Ik
1121	4669	4669	noun	4669	-	-	O	m	1	sg	1	man
1122	4671	4671	noun	4671	-	-	O	m	1	sg	135	vader
1123	4676	4676	pronoun	4676	-	-	O	-	-	sg	1123	die
1124	4677	4678	noun	4678	-	-	O	n	0	sg	1124	het gevaar
1125	4688	4689	noun	4689	-	-	O	n	0	sg	88	de Schrift
1126	4694	4694	pronoun	4694	-	1	O	m	1	sg	1	mij
1127	4699	4699	pronoun	4699	-	1	O	m	1	sg	1	ik
1128	4700	4700	pronoun	4700	-	1	O	m	1	sg	1	mij
1129	4702	4708	noun	4703	-	-	O	n	0	pl	1129	mijn denkbeelden over gevaar en zulke dingen
1130	4702	4702	pronoun	4702	-	1	O	m	1	sg	1	mijn
1131	4705	4705	noun	4705	-	-	O	n	0	sg	1124	gevaar
1132	4707	4708	noun	4708	-	-	O	n	0	pl	8	zulke dingen
1133	4715	4715	pronoun	4715	-	1	O	m	1	sg	1	ik
1134	4718	4718	noun	4718	-	-	O	n	0	sg	69	zoo
1135	4722	4723	noun	4723	-	-	O	-	-	sg	1135	dezelfde meening
1136	4727	4728	noun	4728	-	-	O	n	0	sg	963	dien avend
1137	4730	4730	pronoun	4730	-	1	O	m	1	sg	1	ik
1138	4733	4737	noun	4734	-	-	O	n	0	sg	1106	de kraam van den Griek
1139	4736	4737	name	4737	-	-	O	m	1	sg	938	den Griek
1140	4741	4743	noun	4743	-	-	O	-	-	pl	1140	de twaalf stuivers
1141	4744	4744	pronoun	4744	-	-	O	-	-	pl	1140	die
1142	4745	4745	pronoun	4745	-	1	O	m	1	pl	198	we
1143	4750	4751	noun	4751	-	-	O	n	0	sg	15	de hand
1144	4760	4760	pronoun	4760	-	1	O	m	1	sg	1	ik
1145	4764	4764	pronoun	4764	-	1	O	m	1	sg	1	ik
1146	4771	4771	pronoun	4771	-	1	O	m	1	sg	1	ik
1147	4777	4778	noun	4778	-	-	O	fm	1	pl	1147	mijn makkers
1148	4777	4777	pronoun	4777	-	1	O	m	1	sg	1	mijn
1149	4780	4780	pronoun	4780	-	1	O	m	1	sg	1	me
1150	4785	4785	pronoun	4785	-	1	O	m	1	sg	1	ik
1151	4787	4788	noun	4788	-	-	O	n	0	sg	1106	de kraam
1152	4790	4791	noun	4791	-	-	O	f	1	sg	348	Het meisje
1153	4793	4793	pronoun	4793	-	1	O	m	1	sg	1	ik
1154	4796	4796	pronoun	4796	-	1	O	m	1	sg	1	ik
1155	4802	4802	pronoun	4802	-	1	O	m	1	sg	1	me
1156	4807	4808	noun	4808	-	-	O	-	-	sg	862	de oogen
1157	4810	4810	pronoun	4810	-	1	O	m	1	sg	1	Ik
1158	4812	4814	name	4814	MISC	-	O	mn	-	sg	1085	een aoristus primus
1159	4816	4816	pronoun	4816	-	1	O	m	1	sg	1	ik
1160	4823	4823	name	4823	PER	-	O	f	1	sg	1160	Plaît-il
1161	4826	4826	pronoun	4826	-	3	O	f	1	sg	1160	zij
1162	4828	4828	pronoun	4828	-	1	O	m	1	sg	1	Ik
1163	4830	4830	pronoun	4830	-	1	O	m	1	sg	1	mij
1164	4838	4840	name	4840	PER	-	I	fm	1	sg	1164	Meenin aeide thea
1165	4845	4845	name	4845	PER	-	I	-	-	sg	1165	Egijpte
1166	4846	4850	noun	4847	-	-	I	-	-	sg	1165	een geschenk van den Nijl
1167	4849	4850	name	4850	LOC	-	I	n	0	sg	1167	den Nijl
1168	4853	4853	pronoun	4853	-	1	I	fm	1	sg	1168	Ik
1169	4857	4857	pronoun	4857	-	1	I	fm	1	sg	1168	ik
1170	4859	4860	noun	4860	-	-	I	n	0	sg	1170	de kennismaking
1171	4870	4875	noun	4870	-	-	I	n	0	sg	1171	een mijner makkers uit kinderachtige baldadigheid
1172	4871	4875	noun	4872	-	-	I	fm	1	pl	1172	mijner makkers uit kinderachtige baldadigheid
1173	4874	4875	noun	4875	-	-	I	n	0	sg	1173	kinderachtige baldadigheid
1174	4876	4876	pronoun	4876	-	1	I	fm	1	sg	1168	mij
1175	4877	4878	noun	4878	-	-	I	n	0	sg	69	een zoo
1176	4880	4883	noun	4880	-	-	I	-	-	sg	1176	stoot in den rug
1177	4882	4883	noun	4883	-	-	I	n	0	sg	1177	den rug
1178	4888	4888	pronoun	4888	-	1	I	fm	1	sg	1168	ik
1179	4892	4893	noun	4893	-	-	I	n	0	sg	1179	de uitstalkast
1180	4896	4896	pronoun	4896	-	-	I	n	0	sg	1179	die
1181	4898	4898	noun	4898	-	-	I	-	-	sg	1181	halvemanshoogte
1182	4899	4903	noun	4900	-	-	I	-	-	sg	1182	de voorzij van de kraam
1183	4902	4903	noun	4903	-	-	I	n	0	sg	1106	de kraam
1184	4906	4906	pronoun	4906	-	1	I	fm	1	sg	1168	Ik
1185	4908	4909	noun	4909	-	-	I	n	0	sg	1185	een greep
1186	4911	4912	noun	4912	-	-	I	n	0	sg	1186	mijn nek
1187	4911	4911	pronoun	4911	-	1	I	fm	1	sg	1168	mijn
1188	4915	4915	noun	4915	-	-	I	f	1	sg	1188	tweeden
1189	4920	4920	pronoun	4920	-	1	I	fm	1	sg	1168	ik
1190	4922	4923	noun	4923	-	-	I	n	0	sg	590	een oogenblik
1191	4927	4927	pronoun	4927	-	1	I	fm	1	sg	1168	ik
