id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
805	3714	3716	noun	3716	-	-	O	n	0	pl	805	de zwarte boomen
806	3718	3719	noun	3719	-	-	O	n	0	pl	806	de akkers
807	3723	3723	noun	3723	-	-	O	n	0	sg	807	riet
808	3732	3733	noun	3733	-	-	O	n	0	pl	808	de duinen
809	3736	3741	noun	3737	-	-	O	n	0	sg	6	de zon met hun bloote hoofd
810	3739	3741	noun	3741	-	-	O	n	0	sg	810	hun bloote hoofd
811	3739	3739	pronoun	3739	-	3	O	n	0	pl	808	hun
812	3744	3745	noun	3745	-	-	O	n	0	sg	812	de straatweg
813	3752	3753	noun	3753	-	-	O	n	0	sg	478	't licht
814	3756	3757	noun	3757	-	-	O	n	0	sg	6	de zon
815	3761	3765	noun	3762	-	-	O	n	0	both	815	de ruiten van de dorpslantaarns
816	3764	3765	noun	3765	-	-	O	fm	1	pl	816	de dorpslantaarns
817	3769	3769	pronoun	3769	-	3	O	fm	1	pl	816	zij
818	3772	3772	noun	3772	-	-	O	n	0	sg	818	moeite
819	3773	3775	noun	3775	-	-	O	n	0	sg	478	't felle licht
820	3778	3778	pronoun	3778	-	1	O	fm	1	sg	3	ik
821	3789	3790	noun	3790	-	-	O	n	0	sg	6	de zon
822	3794	3795	noun	3795	-	-	O	n	0	sg	795	de tram
823	3803	3803	name	3803	LOC	-	O	n	0	sg	779	Hillegom
824	3805	3805	name	3805	LOC	-	O	n	0	sg	787	Leiden
825	3820	3821	noun	3821	-	-	O	n	0	sg	825	een lijk
826	3823	3824	noun	3824	-	-	O	n	0	sg	795	de tram
827	3828	3832	noun	3832	-	-	O	mn	-	pl	6	die malle groote koude zon
828	3834	3834	pronoun	3834	-	-	O	-	-	sg	828	die
829	3838	3839	noun	3839	-	-	O	-	-	sg	829	de revolutie
830	3844	3844	pronoun	3844	-	3	O	mn	-	pl	6	ze
831	3846	3846	name	3846	LOC	-	O	n	0	sg	760	Amsterdam
832	3849	3850	noun	3850	-	-	O	n	0	pl	832	de kantoren
833	3856	3856	pronoun	3856	-	-	O	-	-	pl	833	die
834	3861	3863	noun	3863	-	-	O	n	0	pl	834	m'n koude voeten
835	3861	3861	pronoun	3861	-	1	O	fm	1	sg	3	m'n
836	3865	3866	noun	3866	-	-	O	n	0	pl	836	dooie beenen
837	3871	3872	noun	3872	-	-	O	n	0	sg	6	de zon
838	3879	3879	pronoun	3879	-	1	O	fm	1	sg	3	ik
839	3889	3891	noun	3891	-	-	O	n	0	sg	839	de blauwe lucht
840	3899	3899	pronoun	3899	-	1	I	fm	1	sg	840	ik
841	3902	3903	noun	3903	-	-	I	n	0	sg	795	die tram
842	3909	3909	name	3909	PER	-	O	m	1	sg	6	Bekker
843	3910	3912	noun	3912	-	-	O	n	0	sg	121	z'n eerste gedicht
844	3910	3910	pronoun	3910	-	3	O	m	1	sg	6	z'n
845	3916	3916	pronoun	3916	-	1	O	fm	1	sg	3	ik
846	3921	3924	noun	3922	-	-	O	n	0	pl	846	de gaslantarens in Leiden
847	3924	3924	name	3924	LOC	-	O	n	0	sg	787	Leiden
848	3927	3934	noun	3928	-	-	O	-	-	pl	848	de onsterfelijken naast elkaar op een lange bank
849	3930	3930	pronoun	3930	-	-	O	-	-	pl	848	elkaar
850	3932	3934	noun	3934	-	-	O	n	0	sg	850	een lange bank
851	3938	3944	noun	3941	-	-	O	n	0	sg	851	de derde klas wachtkamer van 't station
852	3943	3944	noun	3944	-	-	O	n	0	sg	852	't station
853	3947	3948	noun	3948	-	-	O	n	0	sg	853	de kachel
854	3952	3952	pronoun	3952	-	1	O	fm	1	sg	3	ik
855	3954	3955	noun	3955	-	-	O	n	0	sg	121	't gedicht
856	3966	3966	noun	3966	-	-	O	n	0	sg	291	naam
857	3969	3969	name	3969	PER	-	O	m	1	sg	6	Bekker
858	3975	3975	name	3975	PER	-	O	fm	1	sg	6	Bavink
859	3977	3977	name	3977	PER	-	O	m	1	sg	32	Hoyer
860	3981	3981	pronoun	3981	-	3	O	-	-	pl	848	ze
861	3991	3992	noun	3992	-	-	O	n	0	sg	861	Een burgerheer
862	3996	3996	noun	3996	MISC	-	I	fm	1	pl	862	Opscheppers
863	3999	4000	noun	4000	-	-	O	m	1	sg	585	den man
864	4002	4002	pronoun	4002	-	-	O	m	1	sg	585	die
865	4004	4005	noun	4005	-	-	O	n	0	sg	307	de deur
866	4006	4007	noun	4007	-	-	O	n	0	sg	866	z'n kaartje
867	4006	4006	pronoun	4006	-	3	O	n	0	sg	861	z'n
868	4010	4010	name	4010	PER	-	O	-	1	sg	6	Bavink
869	4012	4013	noun	4013	-	-	O	n	0	sg	869	't papier
870	4026	4026	pronoun	4026	-	3	I	-	1	sg	6	haar
871	4031	4031	pronoun	4031	-	1	O	fm	1	sg	3	ik
872	4036	4036	name	4036	PER	-	O	fm	1	sg	6	Bavink
873	4040	4041	noun	4041	-	-	O	n	0	sg	873	een schepje
874	4043	4044	noun	4044	-	-	O	n	0	sg	853	de kachel
875	4049	4050	noun	4050	-	-	O	n	0	sg	875	de kolenschep
876	4054	4054	pronoun	4054	-	3	O	fm	1	pl	862	Ze
877	4057	4058	noun	4058	-	-	O	n	0	pl	877	die wachtkamers
878	4060	4061	noun	4061	-	-	O	n	0	sg	875	den kolenschep
879	4066	4067	noun	4067	-	-	O	fm	1	sg	879	't publiek
880	4073	4073	name	4073	PER	-	O	-	1	sg	6	Bavink
881	4074	4075	noun	4075	-	-	O	n	0	pl	881	de steenkolen
882	4077	4078	noun	4078	-	-	O	n	0	pl	57	z'n handen
883	4077	4077	pronoun	4077	-	3	O	-	1	sg	6	z'n
884	4080	4081	noun	4081	-	-	O	n	0	sg	853	de kachel
885	4084	4091	noun	4084	-	-	O	-	-	sg	885	mot met een kerel met een witte kiel
886	4086	4091	noun	4087	-	-	O	m	1	sg	886	een kerel met een witte kiel
887	4089	4091	noun	4091	-	-	O	n	0	sg	887	een witte kiel
888	4102	4103	noun	4103	-	-	O	n	0	sg	888	den trein
889	4105	4105	name	4105	PER	-	O	m	1	sg	6	Kees
890	4107	4107	name	4107	PER	-	O	m	1	sg	32	Hoyer
891	4109	4109	noun	4109	-	-	O	n	0	sg	891	slaap
892	4111	4111	name	4111	PER	-	O	-	1	sg	6	Bavink
893	4116	4118	noun	4118	-	-	O	n	0	sg	893	een Haagsch juffertje
894	4120	4123	noun	4121	-	-	O	n	0	sg	435	de lucht van heliotroop
895	4123	4123	noun	4123	-	-	O	n	0	sg	6	heliotroop
896	4127	4127	pronoun	4127	-	-	O	n	0	sg	6	die
897	4128	4130	noun	4130	-	-	O	fm	1	pl	897	haar lieve leden
898	4128	4128	pronoun	4128	-	3	O	-	1	sg	6	haar
899	4135	4135	name	4135	PER	-	O	m	1	sg	6	Bekker
900	4138	4139	noun	4139	-	-	O	n	0	sg	326	de hei
901	4145	4145	pronoun	4145	-	3	O	m	1	sg	6	-ie
902	4152	4152	name	4152	-	-	O	m	1	sg	6	God
903	4154	4154	pronoun	4154	-	3	O	m	1	sg	32	'm
904	4159	4159	pronoun	4159	-	2	O	fm	1	sg	29	je
905	4162	4162	pronoun	4162	-	3	O	m	1	sg	6	Hij
906	4167	4167	pronoun	4167	-	1	O	fm	1	sg	3	Ik
907	4169	4172	noun	4169	-	-	O	n	0	sg	907	bezwaar tegen die hei
908	4171	4172	noun	4172	-	-	O	n	0	sg	326	die hei
909	4181	4181	pronoun	4181	-	1	O	fm	1	sg	3	ik
910	4183	4188	name	4183	PER	-	O	m	1	sg	6	Bekker waar -ie van leven wilde
911	4185	4185	pronoun	4185	-	3	O	m	1	sg	6	-ie
912	4190	4190	pronoun	4190	-	3	O	n	0	sg	912	dat
913	4191	4193	noun	4191	-	-	O	fm	1	pl	913	boeren van kantoorheeren
914	4193	4193	noun	4193	-	-	O	-	-	pl	914	kantoorheeren
915	4203	4203	name	4203	LOC	-	O	n	0	sg	915	Amerika
916	4206	4207	noun	4207	-	-	O	n	0	pl	916	allerlei leugens
917	4213	4213	pronoun	4213	-	3	O	m	1	sg	6	hij
918	4215	4215	pronoun	4215	-	3	O	m	1	sg	6	zich
919	4220	4220	pronoun	4220	-	3	O	m	1	sg	6	Hij
920	4227	4227	pronoun	4227	-	3	O	m	1	sg	6	hij
921	4230	4231	name	4230	-	-	O	m	1	sg	6	God alleen
922	4240	4247	noun	4243	-	-	O	n	0	sg	922	juist 't groote verschil tusschen God en ons
923	4245	4245	name	4245	-	-	O	m	1	sg	6	God
924	4247	4247	pronoun	4247	-	1	O	fm	1	pl	1	ons
925	4257	4258	noun	4258	-	-	O	n	0	sg	326	die hei
926	4262	4262	pronoun	4262	-	1	O	fm	1	pl	1	Wij
927	4265	4266	noun	4266	-	-	O	n	0	pl	927	z'n vieren
928	4265	4265	pronoun	4265	-	3	O	n	0	sg	326	z'n
929	4268	4268	name	4268	LOC	-	O	n	0	sg	929	Zandvoort
930	4270	4279	noun	4273	-	-	O	n	0	sg	930	't fijne witte zand aan den voet van 't duin
931	4275	4279	noun	4276	-	-	O	n	0	sg	931	den voet van 't duin
932	4278	4279	noun	4279	-	-	O	n	0	sg	932	't duin
933	4283	4283	noun	4283	-	-	O	n	0	sg	174	zee
934	4285	4285	name	4285	PER	-	O	m	1	sg	6	Kees
935	4303	4304	noun	4304	-	-	O	n	0	sg	6	de zon
936	4308	4309	noun	4309	-	-	O	n	0	sg	174	de zee
937	4315	4315	pronoun	4315	-	1	O	fm	1	sg	3	ik
938	4323	4324	name	4323	-	-	O	m	1	sg	6	God zelf
939	4325	4325	pronoun	4325	-	-	O	m	1	sg	6	die
940	4328	4328	noun	4328	-	-	O	-	-	pl	940	herhalingen
941	4333	4339	noun	4336	-	-	O	n	0	sg	941	een lange gouden streep op 't water
942	4338	4339	noun	4339	-	-	O	n	0	sg	160	't water
943	4343	4344	noun	4344	-	-	O	n	0	pl	943	onze gelaten
944	4343	4343	pronoun	4343	-	1	O	fm	1	pl	1	onze
945	4347	4348	noun	4348	-	-	O	n	0	sg	945	den gezichtseinder
946	4350	4351	noun	4351	-	-	O	n	0	sg	946	een sleepboot
947	4358	4358	pronoun	4358	-	3	O	m	1	sg	6	-ie
948	4361	4361	pronoun	4361	-	2	O	fm	1	sg	29	je
949	4363	4364	noun	4364	-	-	O	m	1	sg	949	de stoompijp
950	4366	4366	name	4366	PER	-	O	m	1	sg	6	Bekker
951	4372	4372	name	4372	LOC	-	O	n	0	sg	951	Duitschland
952	4376	4378	noun	4378	-	-	O	n	0	sg	952	zijn groote talenkennis
953	4376	4376	pronoun	4376	-	3	O	m	1	sg	6	zijn
954	4380	4380	pronoun	4380	-	3	O	m	1	sg	949	-ie
955	4381	4382	noun	4382	-	-	O	n	0	sg	955	een betrekking
956	4385	4388	noun	4385	-	-	O	m	1	sg	956	correspondent op een fabriek
957	4387	4388	noun	4388	-	-	O	n	0	sg	957	een fabriek
958	4391	4391	name	4391	PER	-	O	m	1	sg	32	Hoyer
959	4394	4394	name	4394	LOC	-	O	n	0	sg	959	Parijs
960	4398	4398	name	4398	PER	-	O	m	1	sg	6	Bekker
961	4405	4405	pronoun	4405	-	3	O	m	1	sg	6	Hij
962	4408	4408	pronoun	4408	-	3	O	m	1	sg	6	-ie
963	4409	4410	noun	4410	-	-	O	n	0	sg	963	dat baantje
964	4416	4416	pronoun	4416	-	3	O	m	1	sg	6	Hij
965	4422	4422	pronoun	4422	-	3	O	m	1	sg	6	-ie
966	4430	4430	pronoun	4430	-	3	O	m	1	sg	6	-ie
967	4432	4434	noun	4434	-	-	O	n	0	sg	967	dat ellendige fabrieksstadje
968	4437	4437	pronoun	4437	-	3	O	m	1	sg	6	zich
969	4444	4444	pronoun	4444	-	3	O	m	1	sg	32	-ie
970	4448	4448	noun	4448	-	-	O	n	0	sg	970	heimwee
971	4450	4450	pronoun	4450	-	3	O	m	1	sg	32	-ie
972	4458	4458	pronoun	4458	-	3	O	m	1	sg	32	-ie
973	4460	4461	noun	4461	-	-	O	n	0	sg	852	't station
974	4467	4468	noun	4468	-	-	O	n	0	pl	974	de rails
975	4477	4478	noun	4478	-	-	O	n	0	sg	975	den horizon
976	4483	4483	name	4483	LOC	-	O	n	0	sg	760	Amsterdam
977	4486	4487	noun	4487	-	-	O	n	0	sg	977	zijn biljet
978	4486	4486	pronoun	4486	-	3	O	n	0	sg	760	zijn
979	4489	4489	pronoun	4489	-	3	O	m	1	sg	956	-ie
980	4503	4504	name	4504	MISC	-	I	n	0	sg	760	nach Amsterdam
981	4511	4512	noun	4512	-	-	O	n	0	sg	888	de trein
982	4516	4516	pronoun	4516	-	3	O	m	1	sg	956	'm
983	4518	4519	noun	4519	-	-	O	n	0	pl	974	de rails
984	4521	4521	noun	4521	-	-	O	n	0	sg	146	huis
985	4526	4526	pronoun	4526	-	3	O	m	1	sg	956	-ie
986	4528	4530	noun	4530	-	-	O	n	0	sg	986	't Centraal station
987	4536	4536	pronoun	4536	-	3	O	m	1	sg	956	-ie
988	4538	4539	noun	4539	-	-	O	-	-	sg	988	de volheid
989	4540	4541	noun	4541	-	-	O	m	1	sg	989	zijns gemoeds
990	4540	4540	pronoun	4540	-	3	O	m	1	sg	956	zijns
991	4542	4543	noun	4543	-	-	O	n	0	sg	991	een praatje
992	4546	4547	noun	4547	-	-	O	fm	1	sg	992	den machinist
993	4549	4549	pronoun	4549	-	3	O	m	1	sg	989	hem
994	4550	4551	noun	4551	-	-	O	n	0	sg	72	een sigaar
995	4554	4555	noun	4555	-	-	O	n	0	sg	995	een dure
996	4559	4560	noun	4560	-	-	O	n	0	sg	996	de locomotief
997	4562	4563	noun	4563	-	-	O	n	0	sg	997	z'n hand
998	4562	4562	pronoun	4562	-	3	O	m	1	sg	956	z'n
999	4569	4570	name	4570	MISC	-	I	n	0	sg	996	aai locomotief
1000	4576	4576	pronoun	4576	-	3	O	m	1	sg	956	-ie
1001	4577	4578	noun	4578	-	-	O	n	0	sg	963	dat baantje
1002	4583	4584	noun	4584	-	-	O	n	0	sg	1002	een boel
1003	4587	4587	pronoun	4587	-	3	O	m	1	sg	956	-ie
1004	4594	4594	pronoun	4594	-	3	O	m	1	sg	956	-ie
1005	4598	4599	name	4599	LOC	-	O	n	0	both	204	den Ringdijk
1006	4609	4610	noun	4610	-	-	O	n	0	pl	974	die rails
1007	4615	4615	pronoun	4615	-	3	O	m	1	sg	956	hij
1008	4620	4621	noun	4621	-	-	O	n	0	sg	1008	't perron
1009	4629	4630	noun	4630	-	-	O	n	0	pl	1009	de treinen
1010	4638	4639	name	4639	PER	-	O	fm	1	both	1010	's Zondags
1011	4649	4650	noun	4650	-	-	O	n	0	sg	6	de zon
1012	4655	4657	noun	4657	-	-	O	n	0	sg	941	de gouden streep
1013	4669	4671	noun	4671	-	-	O	n	0	sg	1013	Het roode water
1014	4675	4676	noun	4676	-	-	O	n	0	sg	1014	de branding
1015	4684	4684	name	4684	PER	-	O	m	1	sg	6	Bekker
1016	4686	4687	noun	4687	-	-	O	n	0	sg	1016	een theorie
1017	4690	4690	pronoun	4690	-	3	O	m	1	sg	6	-ie
1018	4697	4698	noun	4698	-	-	O	n	0	sg	326	de hei
1019	4703	4703	pronoun	4703	-	3	O	m	1	sg	6	hij
1020	4710	4711	noun	4711	-	-	O	n	0	sg	1020	zijn hart
1021	4710	4710	pronoun	4710	-	3	O	m	1	sg	6	zijn
1022	4714	4714	pronoun	4714	-	1	O	fm	1	pl	1	wij
1023	4721	4721	name	4721	PER	-	O	m	1	sg	32	Hoyer
1024	4725	4725	pronoun	4725	-	1	O	fm	1	pl	1	wij
1025	4727	4727	pronoun	4727	-	1	O	fm	1	pl	1	ons
1026	4736	4736	pronoun	4736	-	1	O	fm	1	pl	1	wij
1027	4753	4753	name	4753	PER	-	O	m	1	sg	6	Bekker
1028	4756	4756	pronoun	4756	-	3	O	m	1	sg	32	Hij
1029	4758	4761	noun	4761	-	-	O	n	0	sg	1029	een paar honderd gulden
1030	4772	4779	name	4773	LOC	-	O	n	0	sg	1030	de Linnaeusstraat met z'n brood in een zeiltje
1031	4775	4779	noun	4776	-	-	O	n	0	sg	1031	z'n brood in een zeiltje
1032	4775	4775	pronoun	4775	-	3	O	m	1	sg	32	z'n
1033	4778	4779	noun	4779	-	-	O	n	0	sg	1033	een zeiltje
1034	4781	4782	noun	4782	-	-	O	fm	1	sg	137	Een mensch
1035	4791	4791	pronoun	4791	-	1	O	fm	1	pl	1	wij
1036	4794	4796	noun	4794	-	-	O	n	0	pl	1036	zeiltjes met brood
1037	4796	4796	noun	4796	-	-	O	n	0	sg	1031	brood
1038	4798	4798	pronoun	4798	-	1	O	fm	1	pl	1	Wij
1039	4801	4802	noun	4802	-	-	O	n	0	sg	1039	ons best
1040	4801	4801	pronoun	4801	-	1	O	fm	1	pl	1	ons
1041	4808	4808	pronoun	4808	-	1	O	fm	1	pl	1	wij
1042	4811	4812	noun	4812	-	-	O	m	1	sg	1042	heel wat
1043	4820	4820	pronoun	4820	-	1	O	fm	1	pl	1	wij
1044	4821	4822	noun	4822	-	-	O	n	0	sg	447	de wereld
1045	4829	4829	pronoun	4829	-	1	O	fm	1	pl	1	wij
1046	4833	4834	noun	4834	-	-	O	n	0	pl	836	opgetrokken beenen
1047	4836	4841	noun	4838	-	-	O	n	0	pl	1047	onze acht handen om onze knieën
1048	4836	4836	pronoun	4836	-	1	O	fm	1	pl	1	onze
1049	4840	4841	noun	4841	-	-	O	n	0	pl	1049	onze knieën
1050	4840	4840	pronoun	4840	-	1	O	fm	1	pl	1	onze
1051	4843	4843	name	4843	PER	-	O	m	1	sg	32	Hoyer
1052	4845	4845	pronoun	4845	-	3	O	m	1	sg	32	zich
1053	4847	4849	noun	4849	-	-	O	n	0	pl	6	allerlei gemeene dingen
1054	4854	4855	noun	4855	-	-	O	n	0	sg	1054	een tijdschrift
1055	4857	4857	pronoun	4857	-	3	O	m	1	sg	1042	-ie
1056	4858	4859	noun	4859	-	-	O	n	0	sg	1056	een artikel
1057	4862	4867	noun	4864	-	-	O	n	0	sg	1057	de sociale taak van den kunstenaar
1058	4866	4867	noun	4867	-	-	O	fm	1	sg	1058	den kunstenaar
1059	4869	4869	pronoun	4869	-	3	O	m	1	sg	1042	hij
1060	4875	4875	pronoun	4875	-	3	O	m	1	sg	1042	Hij
1061	4877	4883	noun	4878	-	-	O	n	0	sg	1061	een dispuut met Bekker over de hei
1062	4880	4880	name	4880	PER	-	O	m	1	sg	6	Bekker
1063	4882	4883	noun	4883	-	-	O	n	0	sg	326	de hei
1064	4890	4890	pronoun	4890	-	3	O	m	1	sg	1042	Hij
1065	4892	4892	name	4892	PER	-	O	m	1	sg	6	Bekker
1066	4900	4900	pronoun	4900	-	3	O	m	1	sg	1042	zich
1067	4905	4906	noun	4906	-	-	O	n	0	sg	447	de wereld
1068	4909	4910	noun	4910	-	-	O	n	0	sg	326	die hei
1069	4915	4915	pronoun	4915	-	3	O	m	1	sg	1042	-ie
1070	4923	4924	noun	4924	-	-	O	fm	1	sg	1058	Een kunstenaar
1071	4935	4935	pronoun	4935	-	1	O	fm	1	sg	3	mij
1072	4937	4937	name	4937	PER	-	O	m	1	sg	32	Hoyer
1073	4940	4940	pronoun	4940	-	1	O	fm	1	sg	3	ik
1074	4945	4945	pronoun	4945	-	1	O	fm	1	sg	3	Ik
1075	4950	4950	pronoun	4950	-	1	O	fm	1	sg	3	ik
1076	4957	4957	pronoun	4957	-	1	O	fm	1	sg	3	Ik
1077	4962	4962	pronoun	4962	-	3	O	m	1	sg	1042	-ie
1078	4965	4965	pronoun	4965	-	3	O	m	1	sg	1042	hij
1079	4972	4972	pronoun	4972	-	3	O	m	1	sg	1042	-ie
1080	4977	4977	pronoun	4977	-	1	O	fm	1	sg	3	ik
1081	4983	4983	name	4983	PER	-	O	m	1	sg	6	Bavink
1082	4987	4987	pronoun	4987	-	3	O	m	1	sg	6	hij
1083	4990	4991	noun	4991	-	-	O	n	0	sg	1083	z'n kin
1084	4990	4990	pronoun	4990	-	3	O	m	1	sg	6	z'n
1085	4993	4994	noun	4994	-	-	O	n	0	pl	1085	z'n knieën
1086	4993	4993	pronoun	4993	-	3	O	m	1	sg	6	z'n
1087	4997	5001	noun	4998	-	-	O	n	0	sg	6	de zon in z'n hart
1088	5000	5001	noun	5001	-	-	O	n	0	sg	1088	z'n hart
1089	5000	5000	pronoun	5000	-	3	O	m	1	sg	6	z'n
1090	5003	5004	noun	5004	-	-	O	n	0	sg	6	De zon
1091	5010	5011	noun	5011	-	-	O	n	0	sg	1091	een suikerboon
1092	5016	5016	pronoun	5016	-	3	O	m	1	sg	6	hij
1093	5021	5021	name	5021	PER	-	O	m	1	sg	32	Hoyer
1094	5029	5029	pronoun	5029	-	3	O	m	1	sg	6	Hij
1095	5034	5034	name	5034	PER	-	O	m	1	sg	6	Bekker
1096	5037	5037	pronoun	5037	-	3	O	fm	1	pl	1096	Zij
1097	5040	5041	noun	5041	-	-	O	n	0	sg	1097	't strand
1098	5044	5045	noun	5045	-	-	O	n	0	sg	232	de verte
1099	5047	5047	pronoun	5047	-	1	O	fm	1	pl	1	we
1100	5048	5048	name	5048	PER	-	O	m	1	sg	32	Hoyer
1101	5053	5053	pronoun	5053	-	3	O	m	1	sg	32	-ie
1102	5054	5054	pronoun	5054	-	3	O	m	1	sg	32	zich
1103	5057	5057	name	5057	PER	-	O	fm	1	sg	6	Bavink
1104	5059	5059	pronoun	5059	-	1	O	fm	1	sg	3	ik
1105	5067	5067	pronoun	5067	-	1	O	fm	1	pl	1	wij
1106	5070	5070	pronoun	5070	-	3	O	fm	1	pl	1096	hen
1107	5075	5075	pronoun	5075	-	1	O	fm	1	sg	3	me
1108	5078	5079	noun	5079	-	-	O	n	0	sg	1108	een levensbeschouwing
1109	5083	5083	name	5083	PER	-	O	m	1	sg	32	Hoyer
1110	5087	5087	name	5087	PER	-	O	fm	1	sg	6	Bavink
1111	5089	5089	pronoun	5089	-	1	O	fm	1	sg	3	ik
1112	5095	5099	noun	5096	-	-	O	-	-	pl	1112	de punten van onze schoenen
1113	5098	5099	noun	5099	-	-	O	-	-	pl	1113	onze schoenen
1114	5098	5098	pronoun	5098	-	1	O	fm	1	pl	1	onze
1115	5105	5107	noun	5107	-	-	O	n	0	both	6	de verloopende golven
1116	5109	5110	noun	5110	-	-	O	n	0	sg	6	De zon
1117	5114	5119	noun	5116	-	-	O	-	-	sg	1117	de roode schijn op 't water
1118	5118	5119	noun	5119	-	-	O	n	0	sg	160	't water
1119	5125	5126	noun	5126	-	-	O	n	0	sg	1119	't zuiden
1120	5128	5130	noun	5130	-	-	O	n	0	sg	229	een blauwige duisternis
1121	5134	5137	noun	5135	-	-	O	n	0	sg	1121	een geur van modder
1122	5137	5137	noun	5137	-	-	O	n	0	sg	1122	modder
1123	5140	5141	noun	5141	-	-	O	n	0	sg	232	de verte
1124	5144	5145	noun	5145	-	-	O	n	0	sg	1124	't dorp
1125	5149	5150	noun	5150	-	-	O	n	0	pl	1125	de booglampen
1126	5153	5154	noun	5154	-	-	O	n	0	sg	1097	't strand
1127	5158	5158	pronoun	5158	-	2	I	fm	1	sg	1127	jij
1128	5163	5163	name	5163	PER	-	O	fm	1	sg	6	Bavink
1129	5167	5167	pronoun	5167	-	3	I	n	0	sg	1097	die
1130	5168	5169	noun	5169	-	-	I	n	0	sg	1057	sociale taak
1131	5172	5172	pronoun	5172	-	1	O	fm	1	sg	3	Ik
1132	5174	5175	noun	5175	-	-	O	n	0	pl	1132	m'n schouders
1133	5174	5174	pronoun	5174	-	1	O	fm	1	sg	3	m'n
1134	5181	5181	noun	5181	-	-	I	m	1	sg	6	dat
1135	5183	5184	noun	5184	-	-	I	m	1	sg	6	'n vent
1136	5187	5187	pronoun	5187	-	-	I	m	1	sg	6	die
1137	5188	5189	noun	5189	-	-	I	n	0	sg	1056	dat artikel
1138	5194	5194	pronoun	5194	-	2	I	fm	1	sg	289	jij
1139	5195	5195	noun	5195	-	-	I	n	0	sg	1139	verantwoordelijkheidsgevoel
1140	5197	5197	name	5197	PER	-	I	fm	1	sg	289	Koekebakker
1141	5202	5202	name	5202	PER	-	O	m	1	sg	32	Hoyer
1142	5209	5209	name	5209	PER	-	I	m	1	sg	32	Hoyer
1143	5216	5216	name	5216	PER	-	O	fm	1	sg	6	Bavink
1144	5222	5222	pronoun	5222	-	1	I	fm	1	sg	6	Ik
1145	5227	5227	pronoun	5227	-	1	I	fm	1	sg	6	Ik
1146	5229	5229	pronoun	5229	-	1	I	fm	1	sg	6	me
1147	5235	5235	pronoun	5235	-	1	I	fm	1	sg	6	Ik
1148	5239	5240	noun	5240	-	-	I	n	0	sg	1148	Een lolletje
1149	5247	5247	pronoun	5247	-	3	I	m	1	sg	32	-ie
1150	5257	5257	pronoun	5257	-	1	O	fm	1	sg	3	ik
1151	5260	5260	pronoun	5260	-	3	I	m	1	sg	32	Die
1152	5263	5264	noun	5264	-	-	I	n	0	sg	649	dat boek
1153	5268	5268	pronoun	5268	-	3	I	m	1	sg	32	-ie
1154	5272	5272	noun	5272	-	-	I	fm	1	pl	1154	kunstenaars
1155	5277	5279	name	5279	PER	-	I	m	1	sg	6	Gebenedijden , Bavink
1156	5284	5284	pronoun	5284	-	2	I	fm	1	sg	289	je
1157	5286	5286	pronoun	5286	-	1	I	fm	1	sg	3	ik
1158	5289	5289	name	5289	PER	-	I	fm	1	sg	289	Koekebakker
1159	5293	5294	noun	5294	-	-	I	m	1	sg	6	dezelfde vent
1160	5297	5297	pronoun	5297	-	-	I	m	1	sg	6	die
1161	5298	5299	noun	5299	-	-	I	n	0	pl	1161	de spoorboekjes
1162	5305	5305	pronoun	5305	-	1	I	fm	1	sg	3	ik
1163	5317	5317	name	5317	PER	-	I	m	1	sg	6	Gebenedijden
1164	5319	5319	name	5319	-	-	I	m	1	sg	6	God
1165	5326	5326	name	5326	PER	-	I	m	1	sg	289	Koekebakker
1166	5330	5330	pronoun	5330	-	3	I	n	0	pl	1161	ze
1167	5334	5334	pronoun	5334	-	1	O	fm	1	sg	3	Ik
1168	5337	5338	noun	5338	-	-	O	n	0	sg	229	De duisternis
1169	5343	5344	noun	5344	-	-	O	n	0	sg	160	't water
1170	5349	5350	noun	5350	-	-	O	n	0	sg	1170	't noordwesten
1171	5352	5353	noun	5353	-	-	O	n	0	sg	176	de kim
1172	5362	5363	noun	5363	-	-	O	n	0	pl	126	onze hoofden
1173	5362	5362	pronoun	5362	-	1	O	fm	1	pl	1	onze
1174	5365	5367	noun	5367	-	-	O	n	0	sg	478	't laatste licht
1175	5370	5370	noun	5370	-	-	O	n	0	pl	1175	Wolken
1176	5377	5377	pronoun	5377	-	3	I	m	1	sg	289	hij
1177	5383	5383	name	5383	PER	-	O	m	1	sg	6	Bavink
1178	5394	5395	noun	5395	-	-	O	n	0	sg	1178	uitgestrekte arm
1179	5397	5397	pronoun	5397	-	3	O	m	1	sg	6	hij
1180	5399	5399	pronoun	5399	-	1	O	fm	1	pl	1	ons
1181	5406	5407	noun	5407	-	-	I	n	0	sg	174	die zee
1182	5410	5411	noun	5411	-	-	I	n	0	sg	797	't land
1183	5412	5412	pronoun	5412	-	3	I	n	0	sg	797	dat
1184	5413	5413	pronoun	5413	-	1	I	fm	1	pl	1184	wij
1185	5421	5421	name	5421	LOC	-	I	n	0	sg	1185	Driehuis
1186	5424	5425	noun	5425	-	-	I	n	0	pl	1125	de booglampen
1187	5430	5431	name	5431	LOC	-	I	n	0	sg	1187	de Kalverstraat
1188	5436	5440	noun	5437	-	-	I	m	1	sg	1188	je rug naar 't water
1189	5436	5436	pronoun	5436	-	2	I	fm	1	sg	1189	je
1190	5439	5440	noun	5440	-	-	I	n	0	sg	160	't water
