id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
803	3494	3495	noun	3495	-	-	O	fm	1	sg	803	een kruienier
804	3497	3497	pronoun	3497	-	-	O	fm	1	sg	803	die
805	3498	3498	pronoun	3498	-	3	O	n	0	sg	802	zich
806	3504	3506	name	3506	LOC	-	O	n	0	sg	806	een partijtje Java
807	3510	3510	noun	3510	-	-	O	n	0	sg	807	mooi-geel
808	3512	3512	name	3512	PER	-	O	fm	1	sg	808	Cheribonaard
809	3518	3518	noun	3518	-	-	O	n	0	sg	809	veegsel
810	3520	3520	pronoun	3520	-	3	O	n	0	sg	809	dat
811	3521	3521	pronoun	3521	-	1	O	m	1	sg	1	me
812	3526	3526	pronoun	3526	-	1	O	m	1	sg	1	ik
813	3534	3534	pronoun	3534	-	1	O	m	1	sg	1	mij
814	3536	3537	noun	3537	-	-	O	m	1	sg	93	een heer
815	3542	3542	pronoun	3542	-	-	O	m	1	sg	93	die
816	3545	3546	noun	3546	-	-	O	n	0	sg	816	een boekwinkel
817	3549	3549	pronoun	3549	-	1	O	m	1	sg	1	me
818	3553	3553	pronoun	3553	-	3	O	m	1	sg	93	Hij
819	3556	3556	pronoun	3556	-	1	O	m	1	sg	1	mij
820	3561	3562	noun	3562	-	-	O	n	0	pl	820	onze blikken
821	3561	3561	pronoun	3561	-	1	O	fm	1	pl	197	onze
822	3564	3564	pronoun	3564	-	3	O	fm	1	pl	822	elkander
823	3567	3567	pronoun	3567	-	1	O	m	1	sg	1	Ik
824	3571	3571	pronoun	3571	-	1	O	m	1	sg	1	ik
825	3576	3577	noun	3577	-	-	O	n	0	sg	809	't veegsel
826	3584	3584	pronoun	3584	-	1	O	m	1	sg	1	ik
827	3590	3590	pronoun	3590	-	3	O	m	1	sg	93	hij
828	3594	3595	noun	3595	-	-	O	n	0	pl	828	de kleeren
829	3600	3600	pronoun	3600	-	1	O	m	1	sg	1	ik
830	3601	3602	noun	3602	-	-	O	n	0	sg	174	de zaak
831	3609	3609	pronoun	3609	-	1	O	m	1	sg	1	mij
832	3610	3611	noun	3611	-	-	O	n	0	sg	832	de gedachte
833	3615	3615	pronoun	3615	-	3	O	m	1	sg	93	hij
834	3617	3617	noun	3617	-	-	O	m	1	sg	93	reiziger
835	3620	3622	noun	3622	-	-	O	n	0	sg	93	een duitsch huis
836	3624	3624	pronoun	3624	-	-	O	m	1	sg	93	die
837	3625	3627	noun	3627	-	-	O	fm	1	sg	837	een solieden makelaar
838	3630	3630	pronoun	3630	-	3	O	m	1	sg	93	Hij
839	3637	3638	name	3638	-	-	O	m	1	sg	721	een Duitscher
840	3642	3643	noun	3643	-	-	O	m	1	sg	93	een reiziger
841	3646	3646	pronoun	3646	-	3	O	m	1	sg	93	Hij
842	3652	3653	noun	3653	-	-	O	n	0	pl	99	blauwe oogen
843	3656	3660	noun	3660	-	-	O	n	0	sg	843	in houding en kleeding iets
844	3657	3657	noun	3657	-	-	O	-	-	sg	844	houding
845	3659	3659	noun	3659	-	-	O	n	0	sg	845	kleeding
846	3661	3661	pronoun	3661	-	3	O	n	0	sg	843	dat
847	3662	3663	noun	3663	-	-	O	fm	1	sg	847	den vreemdeling
848	3666	3670	noun	3666	-	-	O	n	0	sg	848	In-plaats van een behoorlijken winterjas
849	3668	3670	noun	3670	-	-	O	n	0	sg	849	een behoorlijken winterjas
850	3673	3673	pronoun	3673	-	3	O	m	1	sg	93	hem
851	3674	3680	noun	3675	-	-	O	n	0	sg	851	een soort van sjaal over den schouder
852	3677	3680	noun	3677	-	-	O	n	0	sg	852	sjaal over den schouder
853	3679	3680	noun	3680	-	-	O	n	0	sg	853	den schouder
854	3682	3682	name	3682	PER	-	O	m	1	sg	113	Frits
855	3685	3685	noun	3685	MISC	-	I	n	0	both	855	shawl
856	3688	3688	pronoun	3688	-	3	O	n	0	sg	848	dit
857	3690	3690	pronoun	3690	-	1	O	m	1	sg	1	ik
858	3694	3694	pronoun	3694	-	3	O	m	1	sg	113	hij
859	3701	3701	pronoun	3701	-	1	O	m	1	sg	1	Ik
860	3703	3704	noun	3704	-	-	O	m	1	sg	860	een klant
861	3710	3710	pronoun	3710	-	3	O	m	1	sg	860	hem
862	3711	3712	noun	3712	-	-	O	n	0	sg	595	een adreskaartje
863	3714	3716	name	3716	PER	-	O	n	1	pl	193	Last & Co
864	3718	3720	noun	3718	-	-	O	fm	1	pl	56	makelaars in koffie
865	3720	3720	noun	3720	-	-	O	m	1	sg	3	koffie
866	3722	3723	name	3723	MISC	-	O	-	-	sg	42	Lauriergracht N
867	3727	3727	pronoun	3727	-	3	O	m	1	sg	860	Hij
868	3731	3732	noun	3732	-	-	O	n	0	sg	868	de gasvlam
869	3738	3738	pronoun	3738	-	1	I	fm	1	sg	869	ik
870	3740	3740	pronoun	3740	-	2	I	fm	1	sg	869	u
871	3743	3743	pronoun	3743	-	1	I	fm	1	sg	869	ik
872	3745	3745	pronoun	3745	-	1	I	fm	1	sg	869	me
873	3748	3748	pronoun	3748	-	1	I	fm	1	sg	869	Ik
874	3750	3751	noun	3751	-	-	I	n	0	sg	874	het genoegen
875	3754	3756	noun	3756	-	-	I	n	0	sg	875	een ouden schoolkameraad
876	3758	3758	pronoun	3758	-	1	I	fm	1	sg	869	me
877	3766	3766	pronoun	3766	-	3	I	n	0	sg	875	Dit
878	3768	3769	noun	3769	-	-	I	n	0	sg	875	de naam
879	3777	3777	pronoun	3777	-	1	I	fm	1	sg	869	ik
880	3780	3780	pronoun	3780	-	1	I	fm	1	sg	869	ik
881	3785	3785	pronoun	3785	-	1	I	fm	1	sg	869	ik
882	3787	3788	noun	3787	-	-	I	-	-	sg	869	m'nheer Droogstoppel
883	3788	3788	name	3788	PER	-	I	fm	1	sg	869	Droogstoppel
884	3790	3791	name	3791	PER	-	I	fm	1	sg	869	Batavus Droogstoppel
885	3793	3793	name	3793	PER	-	I	mn	1	both	410	Last
886	3795	3795	name	3795	PER	-	I	m	1	sg	193	Co
887	3797	3798	noun	3798	-	-	I	n	0	sg	193	de firma
888	3800	3802	noun	3800	-	-	I	fm	1	pl	56	makelaars in koffie
889	3802	3802	noun	3802	-	-	I	m	1	sg	3	koffie
890	3804	3804	name	3804	PER	-	I	m	1	sg	890	Lauriergr
891	3809	3809	name	3809	PER	-	I	fm	1	sg	869	Droogstoppel
892	3812	3812	pronoun	3812	-	2	I	fm	1	sg	869	ge
893	3813	3813	pronoun	3813	-	1	I	fm	1	sg	869	mij
894	3818	3818	pronoun	3818	-	1	I	fm	1	sg	869	mij
895	3825	3825	pronoun	3825	-	1	I	fm	1	sg	869	ik
896	3826	3826	pronoun	3826	-	3	I	m	1	sg	890	hem
897	3831	3831	pronoun	3831	-	1	I	fm	1	sg	869	ik
898	3832	3832	pronoun	3832	-	1	I	fm	1	sg	869	mij
899	3834	3834	pronoun	3834	-	3	I	m	1	sg	890	hem
900	3842	3842	noun	3842	-	-	I	m	1	sg	900	zonderling
901	3844	3845	noun	3845	-	-	I	n	0	sg	901	zijn gelaat
902	3844	3844	pronoun	3844	-	3	I	-	1	sg	900	zijn
903	3847	3847	pronoun	3847	-	1	I	fm	1	sg	869	mij
904	3848	3849	noun	3849	-	-	I	n	0	sg	904	de uitwerking
905	3851	3851	pronoun	3851	-	1	I	fm	1	sg	869	ik
906	3852	3853	noun	3853	-	-	I	n	0	pl	906	vreemde parfumerien
907	3865	3865	pronoun	3865	-	2	I	fm	1	sg	869	ge
908	3868	3868	pronoun	3868	-	3	I	n	0	sg	904	dit
909	3871	3871	pronoun	3871	-	1	I	fm	1	sg	869	Ik
910	3875	3875	pronoun	3875	-	3	I	m	1	sg	900	hij
911	3880	3880	pronoun	3880	-	3	I	m	1	sg	900	zich
912	3886	3886	pronoun	3886	-	1	I	fm	1	sg	869	ik
913	3895	3895	pronoun	3895	-	1	I	fm	1	sg	869	me
914	3901	3901	pronoun	3901	-	1	I	fm	1	sg	869	ik
915	3906	3906	pronoun	3906	-	2	I	fm	1	sg	869	gij
916	3907	3907	pronoun	3907	-	3	I	-	-	sg	869	het
917	3910	3910	pronoun	3910	-	1	I	fm	1	sg	869	ik
918	3912	3912	pronoun	3912	-	-	I	-	-	both	918	die
919	3913	3913	pronoun	3913	-	1	I	fm	1	sg	869	mij
920	3915	3916	name	3916	-	-	I	m	1	sg	920	den Griek
921	3925	3925	pronoun	3925	-	3	I	m	1	sg	920	hij
922	3929	3929	pronoun	3929	-	1	I	fm	1	sg	869	ik
923	3935	3935	pronoun	3935	-	2	I	fm	1	sg	869	U
924	3937	3937	pronoun	3937	-	1	O	m	1	sg	1	Ik
925	3940	3940	pronoun	3940	-	1	O	fm	1	pl	197	we
926	3942	3943	noun	3943	-	-	O	n	0	pl	413	ons dertienen
927	3942	3942	pronoun	3942	-	1	O	fm	1	pl	197	ons
928	3945	3946	noun	3946	-	-	O	n	0	sg	409	't kantoor
929	3954	3954	pronoun	3954	-	1	O	fm	1	pl	197	ons
930	3960	3960	pronoun	3960	-	1	O	m	1	sg	1	ik
931	3963	3963	pronoun	3963	-	3	O	m	1	sg	920	hèm
932	3967	3967	pronoun	3967	-	1	O	m	1	sg	1	me
933	3972	3972	pronoun	3972	-	3	O	m	1	sg	920	hij
934	3976	3977	noun	3977	-	-	O	n	0	pl	934	goede omstandigheden
935	3982	3982	pronoun	3982	-	1	O	m	1	sg	1	ik
936	3986	3987	noun	3987	-	-	O	fm	1	pl	936	arme menschen
937	3992	3993	noun	3993	-	-	O	n	0	sg	937	eigen schuld
938	3998	3999	name	3999	LOC	-	O	m	1	sg	781	de Heer
939	4005	4005	pronoun	4005	-	-	O	-	-	sg	939	die
940	4006	4006	pronoun	4006	-	3	O	m	1	sg	781	hem
941	4012	4012	pronoun	4012	-	1	O	m	1	sg	1	ik
942	4017	4017	pronoun	4017	-	1	I	fm	1	pl	942	we
943	4020	4021	noun	4021	-	-	I	n	0	pl	413	ons dertienen
944	4020	4020	pronoun	4020	-	1	I	fm	1	pl	942	ons
945	4032	4032	pronoun	4032	-	1	O	m	1	sg	1	ik
946	4034	4034	pronoun	4034	-	3	O	m	1	sg	781	hem
947	4040	4041	noun	4041	-	-	O	n	0	pl	947	dat vragen
948	4043	4043	noun	4043	-	-	O	n	0	pl	948	antwoorden
949	4051	4051	name	4051	PER	-	O	m	1	sg	113	Frits
950	4060	4060	pronoun	4060	-	3	O	n	0	sg	937	dit
951	4062	4062	pronoun	4062	-	1	O	m	1	sg	1	ik
952	4071	4071	pronoun	4071	-	3	O	m	1	sg	113	hem
953	4077	4079	noun	4079	-	-	O	n	0	sg	953	den anderen kant
954	4081	4081	pronoun	4081	-	1	O	m	1	sg	1	ik
955	4086	4086	pronoun	4086	-	2	O	fm	1	sg	1	ge
956	4088	4089	noun	4089	-	-	O	n	0	sg	560	dit boek
957	4099	4103	noun	4100	-	-	O	m	1	sg	957	een gevolg van die ontmoeting
958	4102	4103	noun	4103	-	-	O	n	0	sg	958	die ontmoeting
959	4105	4105	pronoun	4105	-	1	O	m	1	sg	1	Ik
960	4110	4111	noun	4111	-	-	O	n	0	sg	960	het goede
961	4122	4122	noun	4122	-	-	O	fm	1	pl	8	menschen
962	4123	4123	pronoun	4123	-	-	O	fm	1	pl	8	die
963	4124	4124	pronoun	4124	-	1	O	m	1	sg	1	ik
964	4133	4133	pronoun	4133	-	3	O	m	1	sg	957	hij
965	4135	4135	pronoun	4135	-	3	O	n	0	sg	960	het
966	4137	4137	pronoun	4137	-	-	O	-	-	sg	966	die
967	4138	4138	pronoun	4138	-	1	O	m	1	sg	1	mij
968	4140	4144	noun	4141	-	-	O	n	0	pl	968	de handen van den Griek
969	4143	4144	name	4144	-	-	O	m	1	sg	920	den Griek
970	4152	4152	pronoun	4152	-	1	O	m	1	sg	1	ik
971	4155	4155	noun	4155	-	-	O	fm	1	pl	971	zeeroovers
972	4162	4162	pronoun	4162	-	1	O	m	1	sg	1	ik
973	4163	4163	noun	4163	-	-	O	n	0	sg	973	twist
974	4167	4168	name	4168	PER	-	O	n	0	sg	974	den Levant
975	4170	4170	pronoun	4170	-	1	O	m	1	sg	1	Ik
976	4172	4172	pronoun	4172	-	2	O	fm	1	sg	1	u
977	4176	4176	pronoun	4176	-	1	O	m	1	sg	1	ik
978	4178	4178	pronoun	4178	-	1	O	m	1	sg	1	mijn
979	4182	4183	noun	4183	-	-	O	f	1	sg	189	mijn vrouw
980	4182	4182	pronoun	4182	-	1	O	m	1	sg	1	mijn
981	4185	4186	name	4186	LOC	-	O	n	0	pl	212	den Haag
982	4192	4192	pronoun	4192	-	1	O	fm	1	pl	197	wij
983	4193	4194	name	4194	ORG	-	O	n	0	sg	983	het Mauritshuis
984	4198	4198	noun	4198	-	-	O	n	0	sg	214	flanel
985	4204	4204	pronoun	4204	-	3	O	n	0	sg	214	Dit
986	4206	4208	noun	4208	-	-	O	n	0	sg	214	het eenige uitstapje
987	4209	4209	pronoun	4209	-	3	O	n	0	sg	214	dat
988	4210	4211	noun	4211	-	-	O	n	0	pl	542	de zaken
989	4212	4212	pronoun	4212	-	1	O	m	1	sg	1	mij
990	4221	4221	pronoun	4221	-	1	O	fm	1	pl	197	ons
991	4227	4228	name	4227	LOC	-	O	n	0	sg	690	Amsterdam zelf
992	4230	4230	pronoun	4230	-	3	O	m	1	sg	957	hij
993	4232	4233	name	4233	-	-	O	m	1	sg	920	een Griek
994	4234	4238	noun	4235	-	-	O	n	0	sg	104	den neus aan 't bloeden
995	4242	4242	pronoun	4242	-	3	O	m	1	sg	957	hij
996	4244	4244	pronoun	4244	-	3	O	m	1	sg	957	zich
997	4247	4247	noun	4247	-	-	O	n	0	both	8	dingen
998	4248	4248	pronoun	4248	-	-	O	n	0	pl	8	die
999	4249	4249	pronoun	4249	-	3	O	m	1	sg	957	hem
1000	4263	4263	pronoun	4263	-	1	O	m	1	sg	1	ik
1001	4267	4267	name	4267	MISC	-	O	n	0	sg	729	September
1002	4272	4274	noun	4272	-	-	O	n	0	sg	1002	kermis te Amsterdam
1003	4274	4274	name	4274	LOC	-	O	n	0	sg	690	Amsterdam
1004	4277	4281	noun	4279	-	-	O	fm	1	pl	1004	mijn oude luî van voornemen
1005	4277	4277	pronoun	4277	-	1	O	m	1	sg	1	mijn
1006	4281	4281	noun	4281	-	-	O	n	0	sg	1006	voornemen
1007	4283	4284	noun	4284	-	-	O	fm	1	sg	1007	een predikant
1008	4286	4286	pronoun	4286	-	1	O	m	1	sg	1	mij
1009	4291	4291	pronoun	4291	-	1	O	m	1	sg	1	ik
1010	4292	4292	name	4292	-	-	O	n	0	sg	1010	latijn
1011	4296	4296	pronoun	4296	-	1	O	m	1	sg	1	ik
1012	4297	4297	pronoun	4297	-	1	O	m	1	sg	1	mijzelf
1013	4302	4302	pronoun	4302	-	3	O	fm	1	sg	1007	men
1014	4303	4303	name	4303	-	-	O	n	0	sg	1010	latijn
1015	4315	4315	name	4315	-	-	I	m	1	sg	1015	God
1016	4322	4322	pronoun	4322	-	1	O	m	1	sg	1	ik
1017	4325	4327	noun	4327	-	-	O	n	0	sg	1017	de latijnsche school
1018	4331	4331	pronoun	4331	-	3	O	fm	1	pl	1004	ze
1019	4332	4332	noun	4332	-	-	O	n	0	sg	1019	gijmnasium
1020	4337	4337	noun	4337	-	-	O	n	0	sg	1002	kermis
1021	4340	4340	name	4340	LOC	-	O	n	0	sg	690	Amsterdam
1022	4343	4343	pronoun	4343	-	1	O	m	1	sg	1	ik
1023	4346	4347	name	4347	LOC	-	O	n	0	both	1023	de Westermarkt
1024	4349	4349	noun	4349	-	-	O	n	0	pl	1024	kramen
1025	4353	4353	pronoun	4353	-	2	O	m	1	sg	1	ge
1026	4354	4355	name	4355	-	-	O	m	1	sg	1	een Amsterdammer
1027	4363	4364	noun	4364	-	-	O	n	0	sg	1027	mijn leeftijd
1028	4363	4363	pronoun	4363	-	1	O	m	1	sg	1	mijn
1029	4367	4367	pronoun	4367	-	2	O	m	1	sg	1	ge
1030	4368	4368	pronoun	4368	-	2	O	m	1	sg	1	u
1031	4372	4373	noun	4373	-	-	O	-	-	sg	1031	één was
1032	4375	4375	pronoun	4375	-	-	O	-	-	sg	1031	die
1033	4378	4380	noun	4380	-	-	O	n	0	pl	99	de zwarte oogen
1034	4382	4387	noun	4384	-	-	O	n	0	pl	1034	de lange vlechten van een meisje
1035	4386	4387	noun	4387	-	-	O	fn	-	sg	345	een meisje
1036	4389	4389	pronoun	4389	-	3	O	fn	-	sg	345	dat
1037	4391	4392	name	4392	MISC	-	O	n	0	sg	1037	een Griekin
1038	4397	4398	noun	4398	-	-	O	m	1	sg	920	haar vader
1039	4397	4397	pronoun	4397	-	3	O	n	0	sg	1037	haar
1040	4400	4401	name	4401	-	-	O	m	1	sg	920	een Griek
1041	4405	4405	pronoun	4405	-	3	O	m	1	sg	920	hij
1042	4410	4411	name	4411	-	-	O	m	1	sg	920	een Griek
1043	4413	4413	pronoun	4413	-	3	O	n	0	pl	1034	Ze
1044	4415	4416	noun	4416	-	-	O	n	0	sg	1044	allerlei reukgoed
1045	4418	4418	pronoun	4418	-	1	O	m	1	sg	1	Ik
1046	4424	4425	noun	4425	-	-	O	f	1	sg	345	het meisje
1047	4432	4433	noun	4433	-	-	O	n	0	sg	1047	den moed
1048	4436	4436	pronoun	4436	-	3	O	f	1	sg	345	haar
1049	4439	4439	pronoun	4439	-	3	O	n	0	sg	1047	Dit
1050	4441	4441	pronoun	4441	-	1	O	m	1	sg	1	mij
1051	4448	4451	noun	4448	-	-	O	f	1	pl	1051	meisjes van achttien jaren
1052	4453	4454	noun	4454	-	-	O	m	1	sg	1052	een jongen
1053	4459	4460	noun	4460	-	-	O	fm	1	sg	111	een kind
1054	4465	4465	pronoun	4465	-	3	O	f	1	pl	1051	ze
1055	4471	4471	pronoun	4471	-	1	O	m	1	pl	197	wij
1056	4473	4475	noun	4473	-	-	O	m	1	pl	197	jongens van quarta
1057	4475	4475	noun	4475	-	-	O	m	1	sg	1057	quarta
1058	4481	4482	name	4482	LOC	-	O	n	0	both	1023	de Westermarkt
1059	4484	4485	noun	4485	-	-	O	f	1	sg	345	dat meisje
1060	4491	4491	pronoun	4491	-	3	O	m	1	sg	1057	hij
1061	4492	4492	pronoun	4492	-	-	O	m	1	sg	1061	die
1062	4495	4495	pronoun	4495	-	1	O	m	1	sg	1	me
1063	4498	4499	noun	4499	-	-	O	n	0	sg	852	zijn sjaal
1064	4498	4498	pronoun	4498	-	3	O	mn	-	sg	1061	zijn
1065	4505	4505	pronoun	4505	-	3	O	m	1	sg	1061	hij
1066	4512	4513	noun	4513	-	-	O	n	0	pl	1066	de anderen
1067	4522	4523	name	4523	ORG	-	O	-	-	sg	1037	de Griekin
1068	4528	4528	pronoun	4528	-	3	O	m	1	sg	1061	hij
1069	4530	4534	noun	4531	-	-	O	mn	-	sg	1061	de primus van onze klasse
1070	4533	4534	noun	4534	-	-	O	n	0	sg	1070	onze klasse
1071	4533	4533	pronoun	4533	-	1	O	m	1	pl	197	onze
1072	4539	4539	pronoun	4539	-	3	O	m	1	sg	1061	hij
1073	4541	4541	pronoun	4541	-	3	O	n	0	sg	1070	dit
1074	4543	4543	pronoun	4543	-	1	O	m	1	sg	1	ik
1075	4547	4547	pronoun	4547	-	3	O	m	1	sg	1061	hij
1076	4559	4559	pronoun	4559	-	3	O	m	1	sg	1061	hij
1077	4561	4561	pronoun	4561	-	1	O	m	1	pl	197	ons
1078	4564	4564	pronoun	4564	-	1	O	m	1	pl	197	we
1079	4567	4567	pronoun	4567	-	1	O	m	1	pl	197	we
1080	4571	4572	noun	4572	-	-	O	n	0	pl	1080	ons tienen
1081	4571	4571	pronoun	4571	-	1	O	m	1	pl	197	ons
1082	4577	4578	noun	4578	-	-	O	n	0	sg	1082	de kraam
1083	4582	4583	name	4583	PER	-	O	fn	1	sg	1037	die Griekin
1084	4591	4591	pronoun	4591	-	1	O	m	1	pl	197	wij
1085	4596	4598	noun	4596	-	-	O	-	-	sg	743	kennis met haar
1086	4598	4598	pronoun	4598	-	3	O	fn	1	sg	1037	haar
1087	4605	4605	noun	4605	-	-	O	n	0	sg	386	geld
1088	4612	4613	noun	4613	-	-	O	n	0	sg	1082	die kraam
1089	4620	4622	noun	4622	-	-	O	n	0	sg	1089	de goede raad
1090	4629	4631	noun	4631	-	-	O	-	-	pl	1090	de stoute schoenen
1091	4635	4636	noun	4636	-	-	O	f	1	sg	176	het meisjen
1092	4651	4652	noun	4652	-	-	O	n	0	sg	1092	het lot
1093	4655	4655	pronoun	4655	-	1	O	m	1	sg	1	mij
1094	4659	4659	pronoun	4659	-	1	O	m	1	sg	1	ik
1095	4662	4662	pronoun	4662	-	1	O	m	1	sg	1	ik
1096	4665	4665	noun	4665	-	-	O	n	0	pl	1096	gevaren
1097	4668	4668	pronoun	4668	-	1	O	m	1	sg	1	Ik
1098	4670	4670	noun	4670	-	-	O	m	1	sg	1	man
1099	4672	4672	noun	4672	-	-	O	m	1	sg	134	vader
1100	4677	4677	pronoun	4677	-	-	O	-	-	sg	1100	die
1101	4678	4679	noun	4679	-	-	O	n	0	sg	1101	het gevaar
1102	4689	4690	noun	4690	-	-	O	n	0	sg	86	de Schrift
1103	4695	4695	pronoun	4695	-	1	O	m	1	sg	1	mij
1104	4700	4700	pronoun	4700	-	1	O	m	1	sg	1	ik
1105	4701	4701	pronoun	4701	-	1	O	m	1	sg	1	mij
1106	4703	4709	noun	4704	-	-	O	n	0	pl	1106	mijn denkbeelden over gevaar en zulke dingen
1107	4703	4703	pronoun	4703	-	1	O	m	1	sg	1	mijn
1108	4706	4706	noun	4706	-	-	O	n	0	sg	1101	gevaar
1109	4708	4709	noun	4709	-	-	O	n	0	pl	8	zulke dingen
1110	4716	4716	pronoun	4716	-	1	O	m	1	sg	1	ik
1111	4723	4724	noun	4724	-	-	O	n	0	sg	1111	dezelfde meening
1112	4731	4731	pronoun	4731	-	1	O	m	1	sg	1	ik
1113	4734	4738	noun	4735	-	-	O	n	0	sg	1082	de kraam van den Griek
1114	4737	4738	name	4738	-	-	O	m	1	sg	920	den Griek
1115	4742	4744	noun	4744	-	-	O	-	-	pl	1115	de twaalf stuivers
1116	4745	4745	pronoun	4745	-	-	O	-	-	pl	1115	die
1117	4746	4746	pronoun	4746	-	1	O	m	1	pl	197	we
1118	4751	4752	noun	4752	-	-	O	n	0	sg	15	de hand
1119	4758	4759	noun	4759	-	-	O	n	0	sg	1119	valsche schaamte
1120	4761	4761	pronoun	4761	-	1	O	m	1	sg	1	ik
1121	4765	4765	pronoun	4765	-	1	O	m	1	sg	1	ik
1122	4772	4772	pronoun	4772	-	1	O	m	1	sg	1	ik
1123	4778	4779	noun	4779	-	-	O	fm	1	pl	1123	mijn makkers
1124	4778	4778	pronoun	4778	-	1	O	m	1	sg	1	mijn
1125	4781	4781	pronoun	4781	-	1	O	m	1	sg	1	me
1126	4786	4786	pronoun	4786	-	1	O	m	1	sg	1	ik
1127	4788	4789	noun	4789	-	-	O	n	0	sg	1082	de kraam
1128	4791	4792	noun	4792	-	-	O	f	1	sg	345	Het meisje
1129	4794	4794	pronoun	4794	-	1	O	m	1	sg	1	ik
1130	4797	4797	pronoun	4797	-	1	O	m	1	sg	1	ik
1131	4803	4803	pronoun	4803	-	1	O	m	1	sg	1	me
1132	4808	4809	noun	4809	-	-	O	n	0	pl	99	de oogen
1133	4811	4811	pronoun	4811	-	1	O	m	1	sg	1	Ik
1134	4813	4815	name	4815	MISC	-	O	mn	-	sg	1061	een aoristus primus
1135	4817	4817	pronoun	4817	-	1	O	m	1	sg	1	ik
1136	4824	4824	name	4824	PER	-	O	f	1	sg	1136	Plaît-il
1137	4827	4827	pronoun	4827	-	3	O	f	1	sg	1136	zij
1138	4829	4829	pronoun	4829	-	1	O	m	1	sg	1	Ik
1139	4831	4831	pronoun	4831	-	1	O	m	1	sg	1	mij
1140	4839	4841	name	4841	PER	-	I	fm	1	sg	1140	Meenin aeide thea
1141	4846	4846	name	4846	LOC	-	I	n	0	sg	1141	Egijpte
1142	4847	4851	noun	4848	-	-	I	n	0	sg	1141	een geschenk van den Nijl
1143	4850	4851	name	4851	LOC	-	I	n	0	sg	1143	den Nijl
1144	4854	4854	pronoun	4854	-	1	I	fm	1	sg	1144	Ik
1145	4858	4858	pronoun	4858	-	1	I	fm	1	sg	1144	ik
1146	4860	4861	noun	4861	-	-	I	n	0	sg	1146	de kennismaking
1147	4871	4876	noun	4871	-	-	I	n	0	sg	1147	een mijner makkers uit kinderachtige baldadigheid
1148	4872	4876	noun	4873	-	-	I	fm	1	pl	1148	mijner makkers uit kinderachtige baldadigheid
1149	4875	4876	noun	4876	-	-	I	n	0	sg	1149	kinderachtige baldadigheid
1150	4877	4877	pronoun	4877	-	1	I	fm	1	sg	1144	mij
1151	4883	4884	noun	4884	-	-	I	n	0	sg	1151	den rug
1152	4889	4889	pronoun	4889	-	1	I	fm	1	sg	1144	ik
1153	4893	4894	noun	4894	-	-	I	n	0	sg	1153	de uitstalkast
1154	4897	4897	pronoun	4897	-	-	I	n	0	sg	1153	die
1155	4899	4899	noun	4899	-	-	I	-	-	sg	1155	halvemanshoogte
1156	4900	4904	noun	4901	-	-	I	-	-	sg	1156	de voorzij van de kraam
1157	4903	4904	noun	4904	-	-	I	n	0	sg	1082	de kraam
1158	4907	4907	pronoun	4907	-	1	I	fm	1	sg	1144	Ik
1159	4909	4910	noun	4910	-	-	I	n	0	sg	1159	een greep
1160	4912	4913	noun	4913	-	-	I	n	0	sg	1160	mijn nek
1161	4912	4912	pronoun	4912	-	1	I	fm	1	sg	1144	mijn
1162	4915	4917	noun	4917	-	-	I	n	0	sg	1162	een tweeden greep
1163	4921	4921	pronoun	4921	-	1	I	fm	1	sg	1144	ik
1164	4928	4928	pronoun	4928	-	1	I	fm	1	sg	1144	ik
1165	4932	4933	noun	4933	-	-	I	n	0	pl	542	de zaken
1166	4937	4937	pronoun	4937	-	1	I	fm	1	sg	1144	ik
1167	4939	4943	noun	4940	-	-	I	n	0	sg	1082	de kraam van den Griek
1168	4942	4943	name	4943	-	-	I	m	1	sg	920	den Griek
1169	4945	4945	pronoun	4945	-	-	I	m	1	sg	920	die
1170	4947	4948	name	4948	-	-	I	m	1	sg	1170	verstaanbaar fransch
1171	4951	4951	pronoun	4951	-	1	I	fm	1	sg	1144	ik
1172	4952	4953	noun	4953	-	-	I	-	-	sg	1144	een gamin
1173	4958	4958	pronoun	4958	-	3	I	m	1	sg	1170	hij
1174	4959	4960	noun	4960	-	-	I	-	-	sg	1174	de policie
1175	4966	4966	pronoun	4966	-	1	I	fm	1	sg	1144	ik
1176	4970	4971	noun	4971	-	-	I	f	1	sg	345	het meisje
1177	4974	4974	noun	4974	-	-	I	n	0	sg	874	genoegen
1178	4977	4977	pronoun	4977	-	1	I	fm	1	sg	1144	me
1179	4980	4980	pronoun	4980	-	1	I	fm	1	sg	1144	Ik
1180	4986	4986	noun	4986	-	-	I	n	0	sg	1180	genade
1181	4989	4989	pronoun	4989	-	1	I	fm	1	sg	1144	ik
1182	4993	4993	noun	4993	-	-	I	n	0	sg	1182	angst
1183	5000	5001	name	5001	-	-	I	m	1	sg	920	De Griek
1184	5003	5003	pronoun	5003	-	1	I	fm	1	sg	1144	me
1185	5005	5006	noun	5006	-	-	I	n	0	sg	1185	den arm
1186	5010	5010	pronoun	5010	-	1	I	fm	1	sg	1144	mij
1187	5012	5012	pronoun	5012	-	1	I	fm	1	sg	1144	Ik
1188	5015	5016	noun	5016	-	-	I	fm	1	pl	1123	mijn makkers
1189	5015	5015	pronoun	5015	-	1	I	fm	1	sg	1144	mijn
1190	5018	5018	pronoun	5018	-	1	I	fm	1	pl	1190	we
